,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Scores,RFM_Scores_Levels
16094.0,11.0,4,1078.23,4,3,3,10.0,Level 6-Lost Cheap Customers
14173.0,10.0,4,450.84,4,3,2,9.0,Level 1-Best Customers
16258.0,45.0,5,5203.51,3,3,4,10.0,Level 6-Lost Cheap Customers
14948.0,23.0,6,1101.97,3,4,3,10.0,Level 6-Lost Cheap Customers
17384.0,19.0,2,336.4,3,2,2,7.0,Level 4-Almost Lost
16990.0,218.0,1,179.0,1,1,1,3.0,0.0
13762.0,218.0,1,306.72,1,1,2,4.0,0.0
14340.0,218.0,1,134.7,1,1,1,3.0,0.0
17429.0,128.0,3,524.9200000000001,2,3,2,7.0,Level 4-Almost Lost
13711.0,218.0,2,252.06,1,2,1,4.0,0.0
14515.0,17.0,6,2102.09,4,4,4,12.0,Level 5-Lost Customers
16457.0,218.0,1,208.36,1,1,1,3.0,0.0
17527.0,53.0,4,939.37,2,3,3,8.0,Level 3-Big Spenders
14199.0,218.0,1,185.39999999999998,1,1,1,3.0,0.0
13888.0,119.0,2,605.63,2,2,2,6.0,0.0
14423.0,218.0,1,265.2,1,1,1,3.0,0.0
14697.0,218.0,2,188.60999999999999,1,2,1,4.0,0.0
17522.0,1.0,5,1070.71,4,3,3,10.0,Level 6-Lost Cheap Customers
13867.0,31.0,3,1015.29,3,3,3,9.0,Level 1-Best Customers
17624.0,14.0,2,843.48,4,2,3,9.0,Level 1-Best Customers
14393.0,218.0,1,67.95,1,1,1,3.0,0.0
17578.0,218.0,1,143.45999999999998,1,1,1,3.0,0.0
13450.0,26.0,6,2043.7199999999998,3,4,4,11.0,Level 2-Loyal Customers
17423.0,46.0,2,698.41,3,2,3,8.0,Level 3-Big Spenders
18241.0,9.0,17,2073.09,4,4,4,12.0,Level 5-Lost Customers
15668.0,217.0,1,76.32000000000001,1,1,1,3.0,0.0
16319.0,217.0,1,404.40000000000003,1,1,2,4.0,0.0
15757.0,65.0,2,714.42,2,2,3,7.0,Level 4-Almost Lost
17174.0,217.0,1,59.9,1,1,1,3.0,0.0
13365.0,33.0,2,2225.37,3,2,4,9.0,Level 1-Best Customers
18227.0,217.0,1,93.75,1,1,1,3.0,0.0
14145.0,46.0,4,3742.2,3,3,4,10.0,Level 6-Lost Cheap Customers
18235.0,71.0,3,1796.48,2,3,4,9.0,Level 1-Best Customers
13741.0,71.0,3,668.4300000000001,2,3,3,8.0,Level 3-Big Spenders
16832.0,184.0,3,199.15,1,3,1,5.0,0.0
15258.0,168.0,2,623.16,1,2,2,5.0,0.0
15552.0,217.0,1,90.12,1,1,1,3.0,0.0
18170.0,33.0,3,980.31,3,3,3,9.0,Level 1-Best Customers
13723.0,217.0,1,199.85000000000002,1,1,1,3.0,0.0
14005.0,9.0,5,2874.72,4,3,4,11.0,Level 2-Loyal Customers
15561.0,11.0,4,800.59,4,3,3,10.0,Level 6-Lost Cheap Customers
16121.0,57.0,2,867.11,2,2,3,7.0,Level 4-Almost Lost
18142.0,157.0,2,1019.52,1,2,3,6.0,0.0
13642.0,215.0,1,354.8,1,1,2,4.0,0.0
15117.0,14.0,5,1551.78,4,3,3,10.0,Level 6-Lost Cheap Customers
13561.0,215.0,1,141.85999999999999,1,1,1,3.0,0.0
15704.0,140.0,4,2293.62,2,3,4,9.0,Level 1-Best Customers
16007.0,47.0,4,1701.94,3,3,4,10.0,Level 6-Lost Cheap Customers
16232.0,43.0,4,990.88,3,3,3,9.0,Level 1-Best Customers
17410.0,16.0,5,1214.72,4,3,3,10.0,Level 6-Lost Cheap Customers
13835.0,25.0,4,834.57,3,3,3,9.0,Level 1-Best Customers
13427.0,19.0,3,582.6,3,3,2,8.0,Level 3-Big Spenders
14353.0,215.0,1,90.6,1,1,1,3.0,0.0
13003.0,105.0,3,149.05,2,3,1,6.0,0.0
16756.0,214.0,1,239.4,1,1,1,3.0,0.0
16440.0,7.0,5,3640.67,4,3,4,11.0,Level 2-Loyal Customers
18120.0,214.0,1,111.15,1,1,1,3.0,0.0
17723.0,127.0,6,3276.4000000000005,2,4,4,10.0,Level 6-Lost Cheap Customers
14699.0,214.0,1,109.13000000000001,1,1,1,3.0,0.0
12821.0,214.0,1,92.72,1,1,1,3.0,0.0
13055.0,78.0,3,1214.41,2,3,3,8.0,Level 3-Big Spenders
13320.0,78.0,4,1548.7,2,3,3,8.0,Level 3-Big Spenders
16357.0,33.0,3,658.88,3,3,3,9.0,Level 1-Best Customers
18242.0,72.0,4,2232.4900000000002,2,3,4,9.0,Level 1-Best Customers
15865.0,40.0,3,895.13,3,3,3,9.0,Level 1-Best Customers
17597.0,213.0,1,2044.3700000000001,1,1,4,6.0,0.0
14397.0,2.0,19,2612.96,4,4,4,12.0,Level 5-Lost Customers
13242.0,112.0,3,270.40000000000003,2,3,1,6.0,0.0
14288.0,213.0,1,426.6,1,1,2,4.0,0.0
15063.0,213.0,1,370.79999999999995,1,1,2,4.0,0.0
14591.0,15.0,4,1447.14,4,3,3,10.0,Level 6-Lost Cheap Customers
13990.0,213.0,1,311.3,1,1,2,4.0,0.0
12749.0,3.0,5,4090.88,4,3,4,11.0,Level 2-Loyal Customers
14691.0,30.0,5,2114.33,3,3,4,10.0,Level 6-Lost Cheap Customers
16229.0,87.0,2,1010.6,2,2,3,7.0,Level 4-Almost Lost
14920.0,212.0,2,977.77,1,2,3,6.0,0.0
17489.0,58.0,2,376.64,2,2,2,6.0,0.0
13404.0,1.0,2,252.49,4,2,1,7.0,Level 4-Almost Lost
15729.0,212.0,1,85.0,1,1,1,3.0,0.0
13136.0,56.0,5,2607.61,2,3,4,9.0,Level 1-Best Customers
16644.0,177.0,2,833.78,1,2,3,6.0,0.0
14731.0,47.0,3,380.02,3,3,2,8.0,Level 3-Big Spenders
15187.0,1.0,16,4777.18,4,4,4,12.0,Level 5-Lost Customers
13052.0,212.0,1,348.15000000000003,1,1,2,4.0,0.0
18133.0,212.0,1,931.4999999999999,1,1,3,5.0,0.0
17664.0,18.0,2,604.64,3,2,2,7.0,Level 4-Almost Lost
14649.0,4.0,4,1417.29,4,3,3,10.0,Level 6-Lost Cheap Customers
13235.0,212.0,1,1031.07,1,1,3,5.0,0.0
14883.0,18.0,6,761.59,3,4,3,10.0,Level 6-Lost Cheap Customers
12976.0,211.0,1,738.6,1,1,3,5.0,0.0
14681.0,71.0,3,498.95,2,3,2,7.0,Level 4-Almost Lost
14421.0,57.0,2,813.11,2,2,3,7.0,Level 4-Almost Lost
16116.0,211.0,1,612.78,1,1,2,4.0,0.0
14988.0,211.0,1,334.54,1,1,2,4.0,0.0
15489.0,22.0,3,1134.28,3,3,3,9.0,Level 1-Best Customers
14364.0,108.0,8,3717.35,2,4,4,10.0,Level 6-Lost Cheap Customers
16006.0,211.0,1,101.4,1,1,1,3.0,0.0
16184.0,64.0,6,1158.79,2,4,3,9.0,Level 1-Best Customers
17932.0,29.0,3,1331.57,3,3,3,9.0,Level 1-Best Customers
18221.0,22.0,5,1041.61,3,3,3,9.0,Level 1-Best Customers
14853.0,24.0,2,475.8,3,2,2,7.0,Level 4-Almost Lost
17658.0,25.0,2,595.42,3,2,2,7.0,Level 4-Almost Lost
17764.0,50.0,2,818.8199999999999,3,2,3,8.0,Level 3-Big Spenders
14651.0,67.0,2,654.6,2,2,3,7.0,Level 4-Almost Lost
14000.0,211.0,1,635.66,1,1,2,4.0,0.0
13601.0,45.0,2,693.32,3,2,3,8.0,Level 3-Big Spenders
17970.0,211.0,1,582.59,1,1,2,4.0,0.0
15826.0,56.0,3,1654.31,2,3,4,9.0,Level 1-Best Customers
15907.0,3.0,3,967.45,4,3,3,10.0,Level 6-Lost Cheap Customers
14342.0,21.0,4,668.5600000000001,3,3,3,9.0,Level 1-Best Customers
14873.0,210.0,1,519.68,1,1,2,4.0,0.0
14689.0,208.0,1,112.8,1,1,1,3.0,0.0
15440.0,54.0,3,383.68,2,3,2,7.0,Level 4-Almost Lost
16076.0,3.0,10,2234.73,4,4,4,12.0,Level 5-Lost Customers
15333.0,208.0,1,1028.56,1,1,3,5.0,0.0
16283.0,5.0,5,1570.81,4,3,3,10.0,Level 6-Lost Cheap Customers
17263.0,208.0,1,63.440000000000005,1,1,1,3.0,0.0
16877.0,12.0,6,853.72,4,4,3,11.0,Level 2-Loyal Customers
16642.0,4.0,2,688.33,4,2,3,9.0,Level 1-Best Customers
12871.0,84.0,2,380.64,2,2,2,6.0,0.0
14038.0,78.0,3,1560.38,2,3,3,8.0,Level 3-Big Spenders
14489.0,207.0,1,463.38,1,1,2,4.0,0.0
14888.0,207.0,1,369.2,1,1,2,4.0,0.0
17190.0,58.0,2,444.74,2,2,2,6.0,0.0
13456.0,17.0,6,1766.72,4,4,4,12.0,Level 5-Lost Customers
17898.0,85.0,2,152.06,2,2,1,5.0,0.0
13976.0,206.0,1,357.98,1,1,2,4.0,0.0
16139.0,18.0,3,635.41,3,3,2,8.0,Level 3-Big Spenders
15730.0,65.0,3,1120.88,2,3,3,8.0,Level 3-Big Spenders
16266.0,73.0,7,861.89,2,4,3,9.0,Level 1-Best Customers
15123.0,7.0,2,2199.31,4,2,4,10.0,Level 6-Lost Cheap Customers
17702.0,30.0,4,1824.37,3,3,4,10.0,Level 6-Lost Cheap Customers
17505.0,161.0,2,1145.84,1,2,3,6.0,0.0
16446.0,0.0,2,168472.5,4,2,4,10.0,Level 6-Lost Cheap Customers
17556.0,205.0,1,157.9,1,1,1,3.0,0.0
14583.0,5.0,5,1052.55,4,3,3,10.0,Level 6-Lost Cheap Customers
16818.0,10.0,11,3349.57,4,4,4,12.0,Level 5-Lost Customers
13572.0,205.0,1,1384.25,1,1,3,5.0,0.0
14009.0,198.0,2,695.61,1,2,3,6.0,0.0
13258.0,11.0,3,698.58,4,3,3,10.0,Level 6-Lost Cheap Customers
14463.0,98.0,3,529.62,2,3,2,7.0,Level 4-Almost Lost
13192.0,95.0,2,911.94,2,2,3,7.0,Level 4-Almost Lost
16987.0,3.0,7,1625.05,4,4,4,12.0,Level 5-Lost Customers
13417.0,4.0,2,640.83,4,2,2,8.0,Level 3-Big Spenders
17047.0,85.0,3,1100.9,2,3,3,8.0,Level 3-Big Spenders
15116.0,17.0,4,1352.75,4,3,3,10.0,Level 6-Lost Cheap Customers
17469.0,16.0,5,1870.97,4,3,4,11.0,Level 2-Loyal Customers
16647.0,169.0,2,214.06,1,2,1,4.0,0.0
15630.0,45.0,2,1186.35,3,2,3,8.0,Level 3-Big Spenders
17245.0,204.0,1,171.45,1,1,1,3.0,0.0
16008.0,23.0,3,478.78,3,3,2,8.0,Level 3-Big Spenders
17871.0,204.0,1,155.9,1,1,1,3.0,0.0
13529.0,78.0,2,307.76,2,2,2,6.0,0.0
15599.0,26.0,2,761.74,3,2,3,8.0,Level 3-Big Spenders
16813.0,8.0,10,1692.98,4,4,4,12.0,Level 5-Lost Customers
14859.0,12.0,4,1353.74,4,3,3,10.0,Level 6-Lost Cheap Customers
16463.0,21.0,4,1422.4,3,3,3,9.0,Level 1-Best Customers
15791.0,43.0,2,1612.69,3,2,4,9.0,Level 1-Best Customers
13658.0,9.0,5,2639.17,4,3,4,11.0,Level 2-Loyal Customers
13887.0,204.0,1,349.55,1,1,2,4.0,0.0
14551.0,18.0,2,186.23,3,2,1,6.0,0.0
17166.0,38.0,2,206.34,3,2,1,6.0,0.0
17926.0,133.0,2,397.29,2,2,2,6.0,0.0
13391.0,203.0,1,59.8,1,1,1,3.0,0.0
17455.0,203.0,1,131.7,1,1,1,3.0,0.0
13308.0,22.0,3,1385.51,3,3,3,9.0,Level 1-Best Customers
13856.0,168.0,3,388.5,1,3,2,6.0,0.0
13243.0,203.0,1,600.07,1,1,2,4.0,0.0
15095.0,103.0,4,1370.6,2,3,3,8.0,Level 3-Big Spenders
18048.0,203.0,2,172.29000000000002,1,2,1,4.0,0.0
18287.0,42.0,3,1837.28,3,3,4,10.0,Level 6-Lost Cheap Customers
18150.0,32.0,3,566.58,3,3,2,8.0,Level 3-Big Spenders
16690.0,72.0,2,225.57999999999998,2,2,1,5.0,0.0
13555.0,73.0,4,4149.28,2,3,4,9.0,Level 1-Best Customers
16038.0,7.0,3,471.78000000000003,4,3,2,9.0,Level 1-Best Customers
13972.0,70.0,2,190.25,2,2,1,5.0,0.0
13227.0,201.0,1,257.7,1,1,1,3.0,0.0
13657.0,10.0,2,382.14,4,2,2,8.0,Level 3-Big Spenders
17176.0,201.0,1,306.13,1,1,2,4.0,0.0
14837.0,89.0,4,1649.5,2,3,4,9.0,Level 1-Best Customers
14682.0,187.0,2,52.0,1,2,1,4.0,0.0
14921.0,30.0,2,1316.07,3,2,3,8.0,Level 3-Big Spenders
16341.0,24.0,4,1971.87,3,3,4,10.0,Level 6-Lost Cheap Customers
14647.0,201.0,1,243.22,1,1,1,3.0,0.0
15292.0,201.0,1,180.94,1,1,1,3.0,0.0
15705.0,201.0,1,143.1,1,1,1,3.0,0.0
13339.0,200.0,1,860.12,1,1,3,5.0,0.0
13885.0,189.0,2,506.8,1,2,2,5.0,0.0
13546.0,12.0,3,626.99,4,3,2,9.0,Level 1-Best Customers
17715.0,200.0,1,326.4,1,1,2,4.0,0.0
18160.0,57.0,2,638.0600000000001,2,2,2,6.0,0.0
15434.0,8.0,5,1041.48,4,3,3,10.0,Level 6-Lost Cheap Customers
15734.0,114.0,2,1339.45,2,2,3,7.0,Level 4-Almost Lost
13737.0,200.0,1,339.59999999999997,1,1,2,4.0,0.0
13213.0,56.0,5,1520.58,2,3,3,8.0,Level 3-Big Spenders
18018.0,108.0,2,122.14,2,2,1,5.0,0.0
15314.0,199.0,1,327.97,1,1,2,4.0,0.0
17521.0,29.0,3,723.2099999999999,3,3,3,9.0,Level 1-Best Customers
15042.0,199.0,1,135.93,1,1,1,3.0,0.0
16091.0,154.0,2,315.06,1,2,2,5.0,0.0
15804.0,0.0,13,4206.39,4,4,4,12.0,Level 5-Lost Customers
14593.0,21.0,3,617.99,3,3,2,8.0,Level 3-Big Spenders
14287.0,8.0,3,176.63,4,3,1,8.0,Level 3-Big Spenders
16763.0,198.0,1,611.85,1,1,2,4.0,0.0
14705.0,198.0,1,179.0,1,1,1,3.0,0.0
14522.0,24.0,4,974.54,3,3,3,9.0,Level 1-Best Customers
16448.0,198.0,1,188.89000000000001,1,1,1,3.0,0.0
14584.0,169.0,4,1042.26,1,3,3,7.0,Level 4-Almost Lost
12974.0,197.0,1,144.8,1,1,1,3.0,0.0
12987.0,73.0,2,558.7,2,2,2,6.0,0.0
14816.0,197.0,1,271.85,1,1,1,3.0,0.0
15852.0,186.0,2,160.71,1,2,1,4.0,0.0
16624.0,80.0,2,810.5699999999999,2,2,3,7.0,Level 4-Almost Lost
18232.0,81.0,4,592.97,2,3,2,7.0,Level 4-Almost Lost
18073.0,114.0,12,3877.5200000000004,2,4,4,10.0,Level 6-Lost Cheap Customers
16369.0,18.0,3,1553.66,3,3,3,9.0,Level 1-Best Customers
14280.0,196.0,1,134.04,1,1,1,3.0,0.0
13135.0,196.0,1,3096.0,1,1,4,6.0,0.0
17345.0,15.0,4,537.74,4,3,2,9.0,Level 1-Best Customers
16275.0,196.0,1,559.87,1,1,2,4.0,0.0
14338.0,161.0,2,588.22,1,2,2,5.0,0.0
15402.0,148.0,2,626.77,1,2,2,5.0,0.0
16323.0,196.0,1,207.50000000000003,1,1,1,3.0,0.0
14451.0,60.0,2,662.59,2,2,3,7.0,Level 4-Almost Lost
14823.0,180.0,3,321.43,1,3,2,6.0,0.0
15897.0,194.0,2,222.05,1,2,1,4.0,0.0
17051.0,194.0,1,247.14000000000001,1,1,1,3.0,0.0
15925.0,194.0,1,207.15,1,1,1,3.0,0.0
15863.0,25.0,2,68.84,3,2,1,6.0,0.0
16483.0,192.0,1,139.35,1,1,1,3.0,0.0
13398.0,192.0,1,457.34,1,1,2,4.0,0.0
13070.0,192.0,1,228.8,1,1,1,3.0,0.0
14819.0,64.0,2,272.07,2,2,1,5.0,0.0
15163.0,18.0,2,304.47,3,2,2,7.0,Level 4-Almost Lost
18204.0,71.0,3,1993.7,2,3,4,9.0,Level 1-Best Customers
16810.0,192.0,1,309.54,1,1,2,4.0,0.0
15124.0,22.0,2,184.19,3,2,1,6.0,0.0
16969.0,39.0,3,650.41,3,3,2,8.0,Level 3-Big Spenders
14597.0,11.0,2,883.15,4,2,3,9.0,Level 1-Best Customers
13917.0,49.0,2,272.04,3,2,1,6.0,0.0
16424.0,191.0,1,133.56,1,1,1,3.0,0.0
13062.0,191.0,1,346.98,1,1,2,4.0,0.0
16484.0,173.0,2,404.3,1,2,2,5.0,0.0
14389.0,65.0,2,1043.46,2,2,3,7.0,Level 4-Almost Lost
15184.0,29.0,2,406.76,3,2,2,7.0,Level 4-Almost Lost
18135.0,29.0,5,681.9100000000001,3,3,3,9.0,Level 1-Best Customers
14453.0,190.0,1,119.93,1,1,1,3.0,0.0
17900.0,190.0,2,112.19999999999999,1,2,1,4.0,0.0
13437.0,14.0,7,3408.06,4,4,4,12.0,Level 5-Lost Customers
16529.0,190.0,1,455.25,1,1,2,4.0,0.0
17531.0,190.0,1,296.7,1,1,1,3.0,0.0
16239.0,56.0,2,414.2,2,2,2,6.0,0.0
14500.0,88.0,3,356.85,2,3,2,7.0,Level 4-Almost Lost
16117.0,189.0,1,232.21,1,1,1,3.0,0.0
13248.0,124.0,2,465.68,2,2,2,6.0,0.0
16967.0,189.0,1,319.02,1,1,2,4.0,0.0
15405.0,189.0,1,349.1,1,1,2,4.0,0.0
16659.0,189.0,1,39.12,1,1,1,3.0,0.0
16880.0,30.0,7,1519.08,3,4,3,10.0,Level 6-Lost Cheap Customers
13435.0,5.0,7,3809.8900000000003,4,4,4,12.0,Level 5-Lost Customers
13131.0,23.0,3,1073.3,3,3,3,9.0,Level 1-Best Customers
14891.0,148.0,2,554.38,1,2,2,5.0,0.0
16682.0,4.0,5,1028.0,4,3,3,10.0,Level 6-Lost Cheap Customers
15453.0,1.0,7,1388.37,4,4,3,11.0,Level 2-Loyal Customers
16963.0,187.0,1,110.55000000000001,1,1,1,3.0,0.0
13682.0,187.0,1,59.5,1,1,1,3.0,0.0
15152.0,9.0,13,4745.69,4,4,4,12.0,Level 5-Lost Customers
15462.0,94.0,3,234.6,2,3,1,6.0,0.0
15349.0,158.0,2,473.81,1,2,2,5.0,0.0
16849.0,186.0,1,124.57,1,1,1,3.0,0.0
15073.0,9.0,3,1043.41,4,3,3,10.0,Level 6-Lost Cheap Customers
16298.0,22.0,3,598.2,3,3,2,8.0,Level 3-Big Spenders
18248.0,122.0,2,804.02,2,2,3,7.0,Level 4-Almost Lost
15386.0,186.0,1,394.14,1,1,2,4.0,0.0
16611.0,186.0,1,129.49,1,1,1,3.0,0.0
17252.0,116.0,2,353.86,2,2,2,6.0,0.0
14542.0,185.0,1,103.25,1,1,1,3.0,0.0
16825.0,38.0,2,775.1800000000001,3,2,3,8.0,Level 3-Big Spenders
18072.0,185.0,1,247.44,1,1,1,3.0,0.0
13643.0,31.0,3,519.44,3,3,2,8.0,Level 3-Big Spenders
15969.0,2.0,3,666.1,4,3,3,10.0,Level 6-Lost Cheap Customers
13283.0,59.0,2,93.66,2,2,1,5.0,0.0
17015.0,28.0,3,1842.56,3,3,4,10.0,Level 6-Lost Cheap Customers
14375.0,185.0,1,257.68,1,1,1,3.0,0.0
17124.0,185.0,1,298.89,1,1,1,3.0,0.0
17987.0,185.0,1,198.57,1,1,1,3.0,0.0
13395.0,185.0,1,307.72,1,1,2,4.0,0.0
15743.0,16.0,4,784.46,4,3,3,10.0,Level 6-Lost Cheap Customers
17414.0,43.0,2,778.0,3,2,3,8.0,Level 3-Big Spenders
14622.0,184.0,1,320.58000000000004,1,1,2,4.0,0.0
15609.0,184.0,1,298.48,1,1,1,3.0,0.0
14561.0,75.0,3,1080.76,2,3,3,8.0,Level 3-Big Spenders
16872.0,77.0,3,680.02,2,3,3,8.0,Level 3-Big Spenders
16358.0,1.0,4,2027.5,4,3,4,11.0,Level 2-Loyal Customers
15238.0,29.0,3,1071.99,3,3,3,9.0,Level 1-Best Customers
13115.0,11.0,4,2294.78,4,3,4,11.0,Level 2-Loyal Customers
13466.0,184.0,1,307.9,1,1,2,4.0,0.0
17360.0,17.0,3,585.79,4,3,2,9.0,Level 1-Best Customers
13510.0,1.0,4,1791.56,4,3,4,11.0,Level 2-Loyal Customers
16892.0,1.0,5,525.54,4,3,2,9.0,Level 1-Best Customers
14241.0,183.0,1,213.70000000000002,1,1,1,3.0,0.0
14132.0,2.0,11,3586.0299999999997,4,4,4,12.0,Level 5-Lost Customers
14963.0,9.0,5,1487.8,4,3,3,10.0,Level 6-Lost Cheap Customers
17169.0,57.0,2,835.78,2,2,3,7.0,Level 4-Almost Lost
15252.0,36.0,2,740.78,3,2,3,8.0,Level 3-Big Spenders
17731.0,79.0,4,1240.11,2,3,3,8.0,Level 3-Big Spenders
16113.0,183.0,1,161.38,1,1,1,3.0,0.0
16107.0,17.0,7,3204.1600000000003,4,4,4,12.0,Level 5-Lost Customers
17483.0,65.0,3,414.04,2,3,2,7.0,Level 4-Almost Lost
15679.0,24.0,4,781.28,3,3,3,9.0,Level 1-Best Customers
13686.0,182.0,1,72.0,1,1,1,3.0,0.0
16581.0,182.0,1,105.84,1,1,1,3.0,0.0
15267.0,22.0,5,1717.36,3,3,4,10.0,Level 6-Lost Cheap Customers
17234.0,182.0,1,149.89000000000001,1,1,1,3.0,0.0
17797.0,22.0,3,780.43,3,3,3,9.0,Level 1-Best Customers
16614.0,182.0,1,506.19,1,1,2,4.0,0.0
15411.0,26.0,4,1358.88,3,3,3,9.0,Level 1-Best Customers
14178.0,8.0,7,1620.93,4,4,4,12.0,Level 5-Lost Customers
15098.0,182.0,3,39916.5,1,3,4,8.0,Level 3-Big Spenders
18281.0,180.0,1,80.82,1,1,1,3.0,0.0
14984.0,19.0,2,213.27,3,2,1,6.0,0.0
17265.0,138.0,2,562.9,2,2,2,6.0,0.0
13617.0,40.0,3,544.18,3,3,2,8.0,Level 3-Big Spenders
17242.0,108.0,2,1135.04,2,2,3,7.0,Level 4-Almost Lost
17289.0,31.0,3,944.41,3,3,3,9.0,Level 1-Best Customers
16018.0,39.0,2,408.90000000000003,3,2,2,7.0,Level 4-Almost Lost
14704.0,11.0,9,1546.91,4,4,3,11.0,Level 2-Loyal Customers
16794.0,1.0,10,1222.71,4,4,3,11.0,Level 2-Loyal Customers
13761.0,50.0,2,1070.65,3,2,3,8.0,Level 3-Big Spenders
13517.0,59.0,3,2128.42,2,3,4,9.0,Level 1-Best Customers
13936.0,179.0,1,376.58,1,1,2,4.0,0.0
16342.0,75.0,4,322.41,2,3,2,7.0,Level 4-Almost Lost
14177.0,86.0,4,559.41,2,3,2,7.0,Level 4-Almost Lost
16205.0,30.0,4,761.38,3,3,3,9.0,Level 1-Best Customers
15036.0,72.0,3,465.55,2,3,2,7.0,Level 4-Almost Lost
13589.0,14.0,2,379.65,4,2,2,8.0,Level 3-Big Spenders
17579.0,4.0,3,448.90000000000003,4,3,2,9.0,Level 1-Best Customers
15069.0,179.0,1,1109.53,1,1,3,5.0,0.0
17349.0,179.0,1,110.75,1,1,1,3.0,0.0
13080.0,179.0,1,58.08,1,1,1,3.0,0.0
13663.0,179.0,1,189.47,1,1,1,3.0,0.0
14503.0,3.0,6,3543.26,4,4,4,12.0,Level 5-Lost Customers
16774.0,67.0,4,661.52,2,3,3,8.0,Level 3-Big Spenders
13384.0,30.0,7,4151.93,3,4,4,11.0,Level 2-Loyal Customers
17101.0,10.0,4,1621.73,4,3,4,11.0,Level 2-Loyal Customers
14997.0,46.0,3,546.1999999999999,3,3,2,8.0,Level 3-Big Spenders
17155.0,17.0,2,251.70000000000002,4,2,1,7.0,Level 4-Almost Lost
16461.0,177.0,1,151.42,1,1,1,3.0,0.0
13343.0,177.0,1,353.43,1,1,2,4.0,0.0
18165.0,177.0,1,302.46000000000004,1,1,2,4.0,0.0
17536.0,177.0,1,76.5,1,1,1,3.0,0.0
16324.0,128.0,3,428.68,2,3,2,7.0,Level 4-Almost Lost
17651.0,11.0,10,3945.0,4,4,4,12.0,Level 5-Lost Customers
14222.0,177.0,1,683.17,1,1,3,5.0,0.0
15585.0,176.0,1,455.3,1,1,2,4.0,0.0
17490.0,0.0,7,2092.32,4,4,4,12.0,Level 5-Lost Customers
16739.0,176.0,1,323.0,1,1,2,4.0,0.0
16276.0,176.0,1,810.6000000000001,1,1,3,5.0,0.0
17193.0,35.0,7,1699.3000000000002,3,4,4,11.0,Level 2-Loyal Customers
16257.0,176.0,1,46.95,1,1,1,3.0,0.0
16279.0,21.0,3,1509.58,3,3,3,9.0,Level 1-Best Customers
14285.0,21.0,4,1910.01,3,3,4,10.0,Level 6-Lost Cheap Customers
17642.0,119.0,2,712.29,2,2,3,7.0,Level 4-Almost Lost
13826.0,176.0,1,189.5,1,1,1,3.0,0.0
13575.0,23.0,5,732.0699999999999,3,3,3,9.0,Level 1-Best Customers
17157.0,7.0,2,319.0,4,2,2,8.0,Level 3-Big Spenders
16852.0,10.0,2,144.91000000000003,4,2,1,7.0,Level 4-Almost Lost
15219.0,176.0,1,305.75,1,1,2,4.0,0.0
15014.0,43.0,2,260.17,3,2,1,6.0,0.0
14765.0,29.0,3,254.11,3,3,1,7.0,Level 4-Almost Lost
16869.0,22.0,4,825.42,3,3,3,9.0,Level 1-Best Customers
15909.0,173.0,1,191.94,1,1,1,3.0,0.0
13618.0,173.0,1,177.34,1,1,1,3.0,0.0
16050.0,173.0,1,137.9,1,1,1,3.0,0.0
17879.0,173.0,1,178.51999999999998,1,1,1,3.0,0.0
17562.0,14.0,7,1122.38,4,4,3,11.0,Level 2-Loyal Customers
15334.0,156.0,3,351.67,1,3,2,6.0,0.0
13568.0,173.0,1,192.85,1,1,1,3.0,0.0
14820.0,21.0,4,507.29,3,3,2,8.0,Level 3-Big Spenders
16744.0,11.0,7,1304.76,4,4,3,11.0,Level 2-Loyal Customers
15700.0,172.0,2,696.68,1,2,3,6.0,0.0
17299.0,11.0,4,669.11,4,3,3,10.0,Level 6-Lost Cheap Customers
12837.0,173.0,1,134.1,1,1,1,3.0,0.0
15076.0,172.0,1,880.85,1,1,3,5.0,0.0
15921.0,172.0,1,336.03000000000003,1,1,2,4.0,0.0
15747.0,12.0,3,974.04,4,3,3,10.0,Level 6-Lost Cheap Customers
15840.0,58.0,2,355.56,2,2,2,6.0,0.0
15016.0,172.0,1,170.04,1,1,1,3.0,0.0
14808.0,39.0,8,2741.17,3,4,4,11.0,Level 2-Loyal Customers
12904.0,18.0,2,509.58,3,2,2,7.0,Level 4-Almost Lost
15825.0,172.0,1,532.94,1,1,2,4.0,0.0
15389.0,172.0,1,500.0,1,1,2,4.0,0.0
15280.0,172.0,1,113.12,1,1,1,3.0,0.0
17159.0,21.0,3,1538.88,3,3,3,9.0,Level 1-Best Customers
15329.0,39.0,3,1049.7,3,3,3,9.0,Level 1-Best Customers
12830.0,37.0,6,6814.64,3,4,4,11.0,Level 2-Loyal Customers
15507.0,171.0,1,492.36,1,1,2,4.0,0.0
18252.0,50.0,2,526.67,3,2,2,7.0,Level 4-Almost Lost
16526.0,171.0,1,290.36,1,1,1,3.0,0.0
17695.0,131.0,2,765.34,2,2,3,7.0,Level 4-Almost Lost
12930.0,78.0,2,415.8,2,2,2,6.0,0.0
14960.0,8.0,2,221.27,4,2,1,7.0,Level 4-Almost Lost
17960.0,171.0,1,73.78,1,1,1,3.0,0.0
15412.0,171.0,1,190.53,1,1,1,3.0,0.0
13849.0,51.0,2,1537.95,2,2,3,7.0,Level 4-Almost Lost
16114.0,170.0,1,135.75000000000003,1,1,1,3.0,0.0
